index,question,answer
m2kDCkcMdpI-19,"[0.10000751, 0.10000751, 0.10000992, 0.59996516, 0.10000991]","[0.10003223, 0.59988725, 0.100026846, 0.10002683, 0.100026846]"
m2kDCkcMdpI-20,"[0.10000609, 0.59997386, 0.100004636, 0.100005165, 0.10001027]","[0.599916, 0.1000229, 0.100012206, 0.10003063, 0.100018315]"
m2kDCkcMdpI-21,"[0.10000714, 0.1000083, 0.10000714, 0.10001626, 0.59996116]","[0.5999324, 0.1000152, 0.10000976, 0.10001519, 0.100027524]"
m2kDCkcMdpI-22,"[0.10010341, 0.10003769, 0.10003768, 0.10002283, 0.5997984]","[0.5998902, 0.10002908, 0.10002732, 0.10002908, 0.10002435]"
m2kDCkcMdpI-23,"[0.10002283, 0.10002282, 0.10002283, 0.100062385, 0.59986913]","[0.100019604, 0.10002177, 0.10002177, 0.100020625, 0.5999162]"
m2kDCkcMdpI-24,"[0.10002297, 0.10002297, 0.10003004, 0.1000213, 0.5999027]","[0.10002498, 0.10002872, 0.10002214, 0.100024536, 0.5998996]"
m2kDCkcMdpI-25,"[0.10003263, 0.100022815, 0.100012, 0.10002282, 0.5999097]","[0.100015685, 0.10002289, 0.100011945, 0.5999266, 0.10002288]"
m2kDCkcMdpI-26,"[0.10002281, 0.5999171, 0.1000228, 0.10001448, 0.1000228]","[0.100016706, 0.59995687, 0.10000826, 0.10000993, 0.10000825]"
m2kDCkcMdpI-27,"[0.10001634, 0.5999128, 0.10000991, 0.10001634, 0.10004456]","[0.100022934, 0.10002294, 0.10001587, 0.10002065, 0.5999176]"
m2kDCkcMdpI-28,"[0.10002284, 0.100062415, 0.10001384, 0.59983844, 0.10006245]","[0.599948, 0.10001291, 0.10001393, 0.10001128, 0.10001392]"
m2kDCkcMdpI-29,"[0.5998923, 0.10002902, 0.100039706, 0.10001608, 0.100022875]","[0.5991271, 0.100022845, 0.10028344, 0.10028339, 0.100283235]"
m2kDCkcMdpI-30,"[0.10002459, 0.10002582, 0.10002295, 0.1000287, 0.5998979]","[0.10001382, 0.10000545, 0.10002258, 0.5999504, 0.100007795]"
m2kDCkcMdpI-31,"[0.10002906, 0.100014195, 0.100006975, 0.10002081, 0.599929]","[0.100004725, 0.10000467, 0.10000448, 0.59998214, 0.10000398]"
m2kDCkcMdpI-32,"[0.10001453, 0.10002286, 0.100062475, 0.5998377, 0.10006244]","[0.10000878, 0.10000661, 0.10001049, 0.59996444, 0.100009665]"
Bo8ONxjYrso-1,"[0.10001497, 0.10003119, 0.100020215, 0.1000229, 0.59991074]","[0.10001121, 0.10000872, 0.1000082, 0.100008726, 0.5999631]"
Bo8ONxjYrso-2,"[0.10002974, 0.10004256, 0.100029744, 0.100042544, 0.5998554]","[0.10001317, 0.100014746, 0.10001475, 0.5999454, 0.10001189]"
Bo8ONxjYrso-3,"[0.10001045, 0.10001275, 0.10001044, 0.59992874, 0.100037634]","[0.10001426, 0.10001201, 0.10001201, 0.59994745, 0.10001426]"
Bo8ONxjYrso-4,"[0.10004359, 0.100033484, 0.10002719, 0.10001977, 0.599876]","[0.100025006, 0.1000255, 0.5999065, 0.10002132, 0.10002167]"
Bo8ONxjYrso-5,"[0.10002286, 0.10005521, 0.5998826, 0.10002286, 0.100016445]","[0.10001266, 0.1000091, 0.100011736, 0.10001058, 0.5999559]"
Bo8ONxjYrso-6,"[0.100022845, 0.10001539, 0.10002283, 0.10001161, 0.59992737]","[0.10000463, 0.10000427, 0.100005575, 0.599978, 0.1000075]"
Bo8ONxjYrso-7,"[0.10001739, 0.10003347, 0.10001739, 0.59991896, 0.1000128]","[0.1000099, 0.10000572, 0.100005716, 0.10001253, 0.5999661]"
Bo8ONxjYrso-8,"[0.5999014, 0.10002832, 0.10002097, 0.10002097, 0.10002832]","[0.100022845, 0.1002831, 0.100283064, 0.59912777, 0.10028319]"
Bo8ONxjYrso-9,"[0.10003086, 0.10002289, 0.10003089, 0.10003745, 0.59987795]","[0.10003749, 0.10002591, 0.10003181, 0.59985906, 0.10004572]"
Bo8ONxjYrso-10,"[0.59986633, 0.10003454, 0.100039534, 0.100025065, 0.10003454]","[0.10000991, 0.10001728, 0.10006062, 0.59985155, 0.10006063]"
Bo8ONxjYrso-11,"[0.100019366, 0.10002793, 0.10003588, 0.5999, 0.100016795]","[0.10001246, 0.10000618, 0.10000994, 0.10001308, 0.59995836]"
Bo8ONxjYrso-12,"[0.59990877, 0.10002281, 0.100022815, 0.100022815, 0.10002281]","[0.10002249, 0.10002419, 0.5999045, 0.10002589, 0.10002295]"
Bo8ONxjYrso-13,"[0.10001094, 0.10001095, 0.59994555, 0.10001095, 0.10002161]","[0.599939, 0.100016825, 0.100013666, 0.10001683, 0.100013666]"
Bo8ONxjYrso-14,"[0.10002564, 0.10002203, 0.10002203, 0.59990925, 0.10002106]","[0.10000722, 0.10000758, 0.100006334, 0.5999705, 0.100008406]"
Bo8ONxjYrso-15,"[0.100017995, 0.5999135, 0.10002283, 0.10002283, 0.10002283]","[0.10000987, 0.10000962, 0.10000962, 0.10000749, 0.5999634]"
Bo8ONxjYrso-16,"[0.100029066, 0.59991246, 0.10002021, 0.10002021, 0.10001802]","[0.10001868, 0.10002111, 0.100017354, 0.100019425, 0.59992343]"
Bo8ONxjYrso-17,"[0.10001747, 0.10001898, 0.5998905, 0.10003351, 0.100039564]","[0.10000996, 0.10000997, 0.100012355, 0.5999567, 0.10001103]"
Bo8ONxjYrso-18,"[0.10003829, 0.10003096, 0.10002409, 0.5998724, 0.10003423]","[0.10000949, 0.100012966, 0.59995574, 0.10001052, 0.100011304]"
Bo8ONxjYrso-19,"[0.100017786, 0.59990466, 0.10002284, 0.10002284, 0.100031875]","[0.5998751, 0.100030586, 0.10002802, 0.10003258, 0.100033686]"
Bo8ONxjYrso-20,"[0.10001485, 0.10003123, 0.100018, 0.10003123, 0.59990466]","[0.10002735, 0.59987307, 0.10002735, 0.10002735, 0.100044906]"
Bo8ONxjYrso-21,"[0.100027345, 0.100044906, 0.100044906, 0.100022875, 0.59985995]","[0.10001295, 0.10001294, 0.10000905, 0.5999499, 0.10001513]"
Bo8ONxjYrso-22,"[0.10002287, 0.10002284, 0.100019254, 0.10002286, 0.59991217]","[0.10001606, 0.100039646, 0.100039646, 0.10003965, 0.599865]"
Bo8ONxjYrso-23,"[0.10002233, 0.59989816, 0.10002513, 0.10002412, 0.10003022]","[0.10003187, 0.5999047, 0.10002282, 0.10002282, 0.10001778]"
Bo8ONxjYrso-24,"[0.100076325, 0.10000994, 0.10003294, 0.59984785, 0.10003294]","[0.10000751, 0.100007504, 0.1000099, 0.10002722, 0.59994787]"
Bo8ONxjYrso-25,"[0.100025505, 0.10003015, 0.5998967, 0.1000221, 0.1000255]","[0.100022845, 0.100283146, 0.100283176, 0.5991276, 0.10028321]"
Bo8ONxjYrso-26,"[0.10001202, 0.10001623, 0.100015335, 0.59993917, 0.10001723]","[0.100023516, 0.10002257, 0.59990394, 0.10002304, 0.100026935]"
Bo8ONxjYrso-27,"[0.59986395, 0.10002288, 0.100066155, 0.10002735, 0.10001967]","[0.10000957, 0.1000124, 0.5999581, 0.10001109, 0.10000878]"
Bo8ONxjYrso-28,"[0.599843, 0.10003234, 0.10003746, 0.100054845, 0.10003233]","[0.5998697, 0.100027464, 0.10003077, 0.10003347, 0.10003857]"
Bo8ONxjYrso-29,"[0.100040406, 0.10002675, 0.10002674, 0.10001776, 0.5998883]","[0.59988195, 0.100062415, 0.10002283, 0.10000992, 0.10002283]"
Bo8ONxjYrso-30,"[0.10002281, 0.10006229, 0.10001383, 0.59987825, 0.10002281]","[0.10002041, 0.10003634, 0.10003041, 0.100036345, 0.5998765]"
Bo8ONxjYrso-31,"[0.59991777, 0.1000228, 0.10001384, 0.10002277, 0.1000228]","[0.10003099, 0.10002042, 0.10002642, 0.5999005, 0.10002165]"
Bo8ONxjYrso-32,"[0.599885, 0.100032866, 0.100022934, 0.10002085, 0.10003841]","[0.100019135, 0.599912, 0.10002295, 0.100021064, 0.10002482]"
Bo8ONxjYrso-33,"[0.1000155, 0.10002604, 0.5999195, 0.10002046, 0.10001849]","[0.10000993, 0.10000928, 0.10000928, 0.5999646, 0.10000689]"
Bo8ONxjYrso-34,"[0.59989005, 0.100033, 0.10002289, 0.10002702, 0.100027025]","[0.10002573, 0.10002309, 0.100033395, 0.59989864, 0.10001917]"
Bo8ONxjYrso-35,"[0.100023024, 0.5999056, 0.10002632, 0.10002456, 0.100020476]","[0.10001432, 0.10001106, 0.10001789, 0.10001432, 0.59994245]"
Bo8ONxjYrso-36,"[0.5999205, 0.10002285, 0.10002285, 0.100015394, 0.10001839]","[0.59989464, 0.100030154, 0.10002492, 0.10002296, 0.10002731]"
Bo8ONxjYrso-37,"[0.100022875, 0.100022875, 0.5999119, 0.10001948, 0.100022875]","[0.10001083, 0.10000974, 0.59995574, 0.10001445, 0.10000928]"
Bo8ONxjYrso-38,"[0.100019746, 0.10001738, 0.10001975, 0.59992576, 0.10001738]","[0.10002094, 0.1000214, 0.100024015, 0.5999108, 0.10002289]"
Bo8ONxjYrso-39,"[0.10003119, 0.100027345, 0.5998984, 0.1000231, 0.100019984]","[0.10002284, 0.100123234, 0.10012293, 0.59970814, 0.10002284]"
Bo8ONxjYrso-40,"[0.100016385, 0.10001763, 0.10002084, 0.5999243, 0.10002085]","[0.5998409, 0.100035176, 0.10004811, 0.10004812, 0.100027725]"
Bo8ONxjYrso-41,"[0.10028316, 0.100022845, 0.100283176, 0.100283116, 0.5991277]","[0.10000837, 0.100007124, 0.100009955, 0.5999674, 0.10000712]"
Bo8ONxjYrso-42,"[0.5998846, 0.100027986, 0.100027986, 0.100027986, 0.10003142]","[0.10002789, 0.100021176, 0.59990364, 0.10002407, 0.10002326]"
Bo8ONxjYrso-43,"[0.100009866, 0.59995687, 0.10001339, 0.10001145, 0.10000841]","[0.59994674, 0.100020036, 0.10001005, 0.100010484, 0.10001267]"
Bo8ONxjYrso-44,"[0.10004436, 0.1000184, 0.10002286, 0.5998312, 0.10008317]","[0.100005925, 0.1000052, 0.10000448, 0.10000464, 0.59997976]"
Bo8ONxjYrso-45,"[0.1000262, 0.59989226, 0.10002812, 0.10003036, 0.100023046]","[0.1000243, 0.59986526, 0.100041665, 0.100027114, 0.100041665]"
Bo8ONxjYrso-46,"[0.5998985, 0.10002008, 0.10003184, 0.10002663, 0.10002289]","[0.10002113, 0.10001707, 0.10002113, 0.100022964, 0.5999177]"
Bo8ONxjYrso-47,"[0.1000323, 0.10003467, 0.100021, 0.10002634, 0.5998857]","[0.10001864, 0.100029245, 0.10002987, 0.10003357, 0.5998887]"
Bo8ONxjYrso-48,"[0.5998943, 0.10002675, 0.10002675, 0.10003219, 0.10002]","[0.100010626, 0.59996814, 0.10000808, 0.10000808, 0.10000502]"
Bo8ONxjYrso-49,"[0.10003355, 0.10002283, 0.10006287, 0.59986347, 0.100017294]","[0.10002304, 0.10002619, 0.5999018, 0.10003034, 0.10001858]"
Bo8ONxjYrso-50,"[0.10003301, 0.100033015, 0.10002289, 0.5998882, 0.10002288]","[0.100009315, 0.10000987, 0.5999626, 0.100009724, 0.100008495]"
Bo8ONxjYrso-51,"[0.10000318, 0.10000474, 0.10000407, 0.5999836, 0.10000443]","[0.10002468, 0.10001492, 0.5999074, 0.100026116, 0.10002691]"
Bo8ONxjYrso-52,"[0.599935, 0.10001856, 0.10001557, 0.10001744, 0.10001343]","[0.5999669, 0.10000995, 0.100004405, 0.10000994, 0.10000884]"
Bo8ONxjYrso-53,"[0.5998999, 0.10002298, 0.100021176, 0.1000251, 0.10003085]","[0.10000247, 0.10000387, 0.59998715, 0.10000227, 0.100004256]"
Bo8ONxjYrso-54,"[0.59989756, 0.100014254, 0.10003266, 0.10002284, 0.10003265]","[0.1000404, 0.100014515, 0.100032166, 0.10004041, 0.5998725]"
Bo8ONxjYrso-55,"[0.10003451, 0.5999107, 0.100017175, 0.100022905, 0.10001473]","[0.10001664, 0.10002622, 0.59990203, 0.10002622, 0.1000289]"
Bo8ONxjYrso-56,"[0.10004235, 0.10003162, 0.59983885, 0.100036204, 0.100050926]","[0.100005, 0.100005694, 0.10000776, 0.5999751, 0.1000065]"
Bo8ONxjYrso-57,"[0.10001825, 0.100022964, 0.10002114, 0.100022964, 0.5999147]","[0.10000586, 0.5999787, 0.100004636, 0.10000586, 0.100004986]"
Bo8ONxjYrso-58,"[0.10000976, 0.100014865, 0.100018, 0.10001102, 0.5999464]","[0.5999133, 0.100025244, 0.10002524, 0.10001697, 0.100019254]"
Bo8ONxjYrso-59,"[0.10001977, 0.599908, 0.1000222, 0.100029536, 0.100020505]","[0.10001893, 0.5999105, 0.1000244, 0.10002305, 0.10002307]"
Bo8ONxjYrso-60,"[0.10001503, 0.10001503, 0.5999321, 0.1000228, 0.10001503]","[0.1000017, 0.10000349, 0.59999084, 0.10000255, 0.10000139]"
Bo8ONxjYrso-61,"[0.100027345, 0.10002735, 0.10003398, 0.59987736, 0.100033976]","[0.10002287, 0.100027174, 0.599883, 0.10003348, 0.10003347]"
Bo8ONxjYrso-62,"[0.100013316, 0.100013316, 0.5999433, 0.100012295, 0.10001776]","[0.10002561, 0.5998975, 0.10002204, 0.100024305, 0.10003058]"
_bph8SNqh6M-1,"[0.10002753, 0.100046426, 0.59985214, 0.10002753, 0.100046396]","[0.10000237, 0.10000239, 0.5999901, 0.100002624, 0.10000249]"
_bph8SNqh6M-2,"[0.10002287, 0.10001947, 0.10002287, 0.10002287, 0.5999119]","[0.100002356, 0.5999887, 0.10000256, 0.10000352, 0.10000287]"
_bph8SNqh6M-3,"[0.100013986, 0.100016065, 0.10001886, 0.10001398, 0.5999371]","[0.59998244, 0.10000364, 0.10000454, 0.10000419, 0.100005195]"
_bph8SNqh6M-4,"[0.5999153, 0.10002058, 0.10002293, 0.10002057, 0.10002058]","[0.10002756, 0.10002174, 0.100021735, 0.10002199, 0.599907]"
_bph8SNqh6M-5,"[0.5998515, 0.10002281, 0.10008008, 0.10002281, 0.1000228]","[0.10002498, 0.10002323, 0.59989727, 0.100024976, 0.10002952]"
_bph8SNqh6M-6,"[0.10004664, 0.10000743, 0.59987646, 0.10002281, 0.10004665]","[0.10000454, 0.1000028, 0.10000369, 0.10000349, 0.5999854]"
_bph8SNqh6M-7,"[0.10002695, 0.10002852, 0.10003031, 0.10002853, 0.5998857]","[0.100016154, 0.5999528, 0.10000998, 0.10001112, 0.10000998]"
_bph8SNqh6M-8,"[0.5998943, 0.10002284, 0.100017555, 0.10003265, 0.10003265]","[0.10001752, 0.10001861, 0.10001566, 0.10001987, 0.5999283]"
_bph8SNqh6M-9,"[0.59996027, 0.100010134, 0.10000985, 0.10000959, 0.100010134]","[0.10002063, 0.5999115, 0.100019544, 0.10002255, 0.10002574]"
_bph8SNqh6M-10,"[0.100062266, 0.10002281, 0.59987825, 0.10001383, 0.10002281]","[0.10002309, 0.59990627, 0.10002922, 0.100018315, 0.10002309]"
_bph8SNqh6M-11,"[0.10003769, 0.10003769, 0.100037694, 0.5997834, 0.100103505]","[0.100005105, 0.10000496, 0.59997946, 0.10000447, 0.10000597]"
_bph8SNqh6M-12,"[0.100038975, 0.10003317, 0.59986913, 0.10002556, 0.10003317]","[0.100015834, 0.5999276, 0.10002174, 0.10001306, 0.10002174]"
_bph8SNqh6M-13,"[0.10001267, 0.10000934, 0.5999575, 0.10000825, 0.1000122]","[0.1000125, 0.10001618, 0.10002452, 0.10001553, 0.59993124]"
_bph8SNqh6M-14,"[0.59979814, 0.10002285, 0.10003765, 0.100103654, 0.100037694]","[0.06668552, 0.06668462, 0.7332586, 0.066688865, 0.06668239]"
_bph8SNqh6M-15,"[0.59987444, 0.10003811, 0.10002642, 0.100038104, 0.1000229]","[0.10001393, 0.10001393, 0.5999499, 0.10000996, 0.1000123]"
d0k4b_jDfSU-1,"[0.5998515, 0.1000228, 0.1000228, 0.1000228, 0.10008011]","[0.10000487, 0.5999807, 0.10000518, 0.10000575, 0.10000351]"
d0k4b_jDfSU-2,"[0.5998956, 0.10001447, 0.1000228, 0.10001447, 0.1000526]","[0.10000466, 0.10000485, 0.100004956, 0.5999799, 0.1000057]"
d0k4b_jDfSU-3,"[0.1000133, 0.1000079, 0.59989613, 0.100041315, 0.100041315]","[0.10000887, 0.10001395, 0.10001395, 0.5999505, 0.10001272]"
d0k4b_jDfSU-4,"[0.10002282, 0.10002282, 0.10002282, 0.100032635, 0.5998989]","[0.59998035, 0.100005224, 0.100005224, 0.100005224, 0.10000402]"
d0k4b_jDfSU-5,"[0.10002283, 0.59988505, 0.10002282, 0.10003465, 0.10003464]","[0.100009166, 0.10001047, 0.10001097, 0.59995836, 0.10001106]"
d0k4b_jDfSU-6,"[0.10022942, 0.10022954, 0.59926885, 0.100229524, 0.10004272]","[0.5999967, 0.1000011, 0.10000077, 0.10000082, 0.10000065]"
d0k4b_jDfSU-7,"[0.10012256, 0.10012299, 0.10002283, 0.5997088, 0.10002283]","[0.5999977, 0.10000052, 0.10000042, 0.10000072, 0.10000063]"
d0k4b_jDfSU-8,"[0.5995517, 0.10014176, 0.10014166, 0.10002288, 0.10014202]","[0.599986, 0.100004256, 0.100003324, 0.10000364, 0.100002795]"
d0k4b_jDfSU-9,"[0.59974694, 0.100030676, 0.100095786, 0.100030676, 0.10009587]","[0.10001007, 0.5999628, 0.10000961, 0.10000995, 0.10000761]"
d0k4b_jDfSU-10,"[0.100018546, 0.10009951, 0.5997614, 0.100018546, 0.10010198]","[0.10000199, 0.10000225, 0.100002, 0.59999216, 0.1000016]"
d0k4b_jDfSU-11,"[0.10001561, 0.10000991, 0.10003599, 0.10000991, 0.59992856]","[0.1000115, 0.10001044, 0.10001019, 0.59995747, 0.10001043]"
o7EWuiNkFuQ-1,"[0.100013554, 0.5998741, 0.10004937, 0.100049384, 0.10001356]","[0.59990597, 0.10002094, 0.10003746, 0.10001781, 0.10001781]"
o7EWuiNkFuQ-2,"[0.1000254, 0.5998978, 0.10002845, 0.10002539, 0.10002294]","[0.10000272, 0.59998864, 0.10000309, 0.10000243, 0.10000314]"
o7EWuiNkFuQ-3,"[0.59986216, 0.10003428, 0.10002751, 0.10003053, 0.100045495]","[0.10005055, 0.5998556, 0.100023046, 0.10002621, 0.100044586]"
o7EWuiNkFuQ-4,"[0.100040816, 0.10003416, 0.10002935, 0.10002935, 0.5998663]","[0.10003897, 0.10003198, 0.10004272, 0.10002985, 0.5998565]"
o7EWuiNkFuQ-5,"[0.10002034, 0.10002034, 0.1000183, 0.59991044, 0.10003063]","[0.10002579, 0.5998984, 0.10002676, 0.10002122, 0.10002781]"
o7EWuiNkFuQ-6,"[0.100013636, 0.5999189, 0.100017995, 0.100031495, 0.100017995]","[0.5999765, 0.10000588, 0.100005664, 0.10000621, 0.10000573]"
o7EWuiNkFuQ-7,"[0.10001856, 0.100015625, 0.10002974, 0.5999226, 0.1000135]","[0.100020975, 0.10002198, 0.10002725, 0.100014865, 0.5999149]"
o7EWuiNkFuQ-8,"[0.100022815, 0.5998783, 0.10006224, 0.10001384, 0.100022815]","[0.10000671, 0.10000583, 0.59997624, 0.10000609, 0.10000516]"
o7EWuiNkFuQ-9,"[0.10002773, 0.10002113, 0.10002776, 0.59988284, 0.100040525]","[0.10002558, 0.10001905, 0.59991163, 0.100022934, 0.10002081]"
o7EWuiNkFuQ-10,"[0.10001839, 0.59991187, 0.100025676, 0.10002568, 0.10001839]",[]
o7EWuiNkFuQ-11,"[0.10000568, 0.10001044, 0.10000723, 0.10001331, 0.5999633]","[0.100010775, 0.5999531, 0.100011684, 0.100012764, 0.100011684]"
o7EWuiNkFuQ-12,"[0.100062184, 0.1000228, 0.5998784, 0.1000228, 0.10001383]","[0.10000158, 0.10000199, 0.10000182, 0.10000322, 0.5999914]"
o7EWuiNkFuQ-13,"[0.100034654, 0.59984255, 0.10003466, 0.10001702, 0.100071095]","[0.10002745, 0.100029275, 0.10004431, 0.10004429, 0.5998547]"
o7EWuiNkFuQ-14,"[0.100018196, 0.10001294, 0.59992, 0.1000182, 0.10003065]","[0.10000751, 0.10000678, 0.100006185, 0.10000678, 0.5999727]"
o7EWuiNkFuQ-15,"[0.10002525, 0.10002525, 0.10002294, 0.10002807, 0.59989846]","[0.10001223, 0.10001623, 0.5999484, 0.10001268, 0.10001042]"
o7EWuiNkFuQ-16,"[0.10001904, 0.59992963, 0.10001628, 0.100017555, 0.10001755]","[0.10003159, 0.100026175, 0.10002412, 0.10002511, 0.59989303]"
o7EWuiNkFuQ-17,"[0.100022905, 0.5998964, 0.10002045, 0.10003015, 0.100030154]","[0.5999643, 0.10000878, 0.100007035, 0.10000878, 0.10001108]"
o7EWuiNkFuQ-18,"[0.10001935, 0.10001936, 0.10001936, 0.10002285, 0.599919]","[0.5999268, 0.10001585, 0.10001585, 0.10002934, 0.10001214]"
o7EWuiNkFuQ-19,"[0.5998872, 0.10003355, 0.10002283, 0.10003356, 0.10002283]","[0.100025825, 0.100024015, 0.59990215, 0.10002402, 0.10002401]"
o7EWuiNkFuQ-20,"[0.59991086, 0.10002794, 0.100012034, 0.100035876, 0.100013286]","[0.10000267, 0.100001685, 0.10000293, 0.10000252, 0.5999902]"
o7EWuiNkFuQ-21,"[0.1000279, 0.100030035, 0.1000261, 0.5998806, 0.10003541]","[0.1000158, 0.100024946, 0.100037314, 0.10004477, 0.5998772]"
o7EWuiNkFuQ-22,"[0.10002903, 0.5998922, 0.10002077, 0.10002903, 0.10002903]","[0.10001637, 0.5999036, 0.10002579, 0.10002405, 0.10003018]"
o7EWuiNkFuQ-23,"[0.100024566, 0.59990734, 0.10002048, 0.100024566, 0.100023024]","[0.100020856, 0.100023694, 0.10002748, 0.10002254, 0.59990543]"
o7EWuiNkFuQ-24,"[0.1000287, 0.10003853, 0.10002285, 0.10001901, 0.5998909]","[0.10000666, 0.59997165, 0.10000776, 0.10000735, 0.100006565]"
o7EWuiNkFuQ-25,"[0.10004816, 0.5998531, 0.100027725, 0.10002288, 0.10004813]","[0.10000314, 0.10000326, 0.10000462, 0.59998596, 0.100003034]"
o7EWuiNkFuQ-26,"[0.10002792, 0.59991306, 0.100016795, 0.100019366, 0.10002287]","[0.100018844, 0.59993136, 0.10001641, 0.10001885, 0.10001453]"
o7EWuiNkFuQ-27,"[0.10001323, 0.59994024, 0.10001486, 0.10001193, 0.10001971]","[0.1000048, 0.100007266, 0.5999752, 0.10000607, 0.10000661]"
o7EWuiNkFuQ-28,"[0.10008334, 0.100035995, 0.5998218, 0.100036, 0.10002283]","[0.100006804, 0.10000377, 0.100005135, 0.10000547, 0.5999788]"
o7EWuiNkFuQ-29,"[0.10003168, 0.5999131, 0.100019865, 0.10002083, 0.100014515]","[0.10002868, 0.100028686, 0.100028686, 0.100012615, 0.5999013]"
o7EWuiNkFuQ-30,"[0.5998533, 0.10004759, 0.10003688, 0.1000321, 0.10003014]","[0.5999533, 0.10001146, 0.10001653, 0.10000994, 0.10000877]"
o7EWuiNkFuQ-31,"[0.100022875, 0.5999096, 0.100027725, 0.10001696, 0.100022875]","[0.10005264, 0.10003045, 0.100027554, 0.10002073, 0.59986866]"
o7EWuiNkFuQ-32,"[0.59981185, 0.10003017, 0.10004438, 0.100083396, 0.10003018]","[0.10002735, 0.5998934, 0.10002915, 0.10002435, 0.10002576]"
o7EWuiNkFuQ-33,"[0.100034416, 0.10002523, 0.59987956, 0.10002641, 0.10003441]","[0.100025445, 0.10002624, 0.10002056, 0.10001333, 0.59991443]"
o7EWuiNkFuQ-34,"[0.10002306, 0.5998934, 0.10002785, 0.10002785, 0.10002786]","[0.10003582, 0.100035824, 0.599885, 0.10002291, 0.10002045]"
o7EWuiNkFuQ-35,"[0.10002297, 0.599911, 0.100019775, 0.10002126, 0.10002499]","[0.100035995, 0.100036, 0.10008332, 0.10002283, 0.59982187]"
o7EWuiNkFuQ-36,"[0.59995687, 0.10000998, 0.10001086, 0.10000755, 0.100014746]","[0.10002841, 0.100019105, 0.10002284, 0.5999207, 0.10000894]"
o7EWuiNkFuQ-37,"[0.10003465, 0.100071095, 0.10002283, 0.10002283, 0.59984857]","[0.100021936, 0.10002983, 0.5998966, 0.100027606, 0.100024045]"
o7EWuiNkFuQ-38,"[0.100026414, 0.100026414, 0.5998718, 0.10004897, 0.10002641]","[0.100025006, 0.10002062, 0.10002502, 0.599901, 0.10002836]"
o7EWuiNkFuQ-39,"[0.100012764, 0.10001378, 0.100016385, 0.100016385, 0.59994066]","[0.1000193, 0.10001403, 0.10002378, 0.100019306, 0.5999236]"
o7EWuiNkFuQ-40,"[0.599822, 0.100083195, 0.10002283, 0.100035995, 0.10003599]","[0.10014386, 0.5996321, 0.10014417, 0.100039974, 0.100039974]"
o7EWuiNkFuQ-41,"[0.10002283, 0.100062884, 0.10002283, 0.59987414, 0.100017294]","[0.10005441, 0.10003919, 0.10006027, 0.10003244, 0.5998137]"
o7EWuiNkFuQ-42,"[0.5998667, 0.100029, 0.1000626, 0.10001886, 0.10002286]","[0.100007154, 0.10001175, 0.1000098, 0.10000744, 0.59996384]"
o7EWuiNkFuQ-43,"[0.10001209, 0.5999247, 0.100031346, 0.100009955, 0.10002192]","[0.10000704, 0.10000934, 0.10001267, 0.5999602, 0.10001075]"
o7EWuiNkFuQ-44,"[0.100083336, 0.5997876, 0.10002284, 0.10008339, 0.10002284]","[0.10000709, 0.100006714, 0.10000606, 0.100006364, 0.5999738]"
o7EWuiNkFuQ-45,"[0.1000063, 0.100009866, 0.5999534, 0.10002273, 0.10000768]","[0.100035995, 0.100035995, 0.599856, 0.10003599, 0.100036]"
o7EWuiNkFuQ-46,"[0.10001755, 0.10002283, 0.10002283, 0.59991395, 0.10002283]","[0.10001549, 0.100025, 0.10002742, 0.10001979, 0.5999123]"
o7EWuiNkFuQ-47,"[0.5998969, 0.10002724, 0.10002725, 0.10002724, 0.10002131]","[0.10000244, 0.10000358, 0.5999826, 0.100005694, 0.100005694]"
o7EWuiNkFuQ-48,"[0.10002676, 0.5999103, 0.10002001, 0.10002001, 0.10002289]","[0.10002151, 0.100019045, 0.100023, 0.5999134, 0.100023]"
o7EWuiNkFuQ-49,"[0.10000701, 0.59997904, 0.100004636, 0.100005165, 0.1000042]","[0.5999659, 0.10000841, 0.100008115, 0.10000852, 0.100009084]"
o7EWuiNkFuQ-50,"[0.100027926, 0.10001483, 0.100027926, 0.5999064, 0.100022875]","[0.100021884, 0.10001724, 0.100014254, 0.599924, 0.10002257]"
o7EWuiNkFuQ-51,"[0.10002285, 0.10001644, 0.1000375, 0.59990036, 0.10002285]","[0.10000419, 0.5999824, 0.1000037, 0.10000526, 0.100004494]"
o7EWuiNkFuQ-52,"[0.1000229, 0.10002663, 0.10002663, 0.59990376, 0.10002008]","[0.100005135, 0.5999761, 0.100006424, 0.10000475, 0.10000759]"
o7EWuiNkFuQ-53,"[0.100007765, 0.10000661, 0.10000598, 0.5999742, 0.10000545]","[0.100024976, 0.5998762, 0.100019254, 0.10003391, 0.100045644]"
o7EWuiNkFuQ-54,"[0.10002288, 0.10001297, 0.10001752, 0.10002288, 0.59992373]","[0.10000252, 0.100003615, 0.10000224, 0.10000337, 0.5999883]"
o7EWuiNkFuQ-55,"[0.100026615, 0.100017875, 0.10002662, 0.10002289, 0.59990597]","[0.10000634, 0.10000601, 0.59997535, 0.10000634, 0.100006]"
o7EWuiNkFuQ-56,"[0.59991986, 0.10001838, 0.10003016, 0.10001839, 0.10001324]","[0.10002704, 0.100022994, 0.59989446, 0.1000188, 0.10003676]"
o7EWuiNkFuQ-57,"[0.100027174, 0.59988177, 0.10001403, 0.10004357, 0.100033455]","[0.10001759, 0.10002546, 0.59991586, 0.10002054, 0.100020535]"
