index,question,answer
32BiD1AuzaU-2,"[0.0031949407, 0.0025906512, 0.002756645, 0.002511743, 0.0023314368, 0.9163789, 0.0026459158, 0.0029461132, 0.0028486177, 0.0028564404, 0.0036478296, 0.0027259719, 0.002939548, 0.0022761158, 0.004945028, 0.0022224379, 0.0030463196, 0.004578819, 0.0027711205, 0.0026501266, 0.0028360812, 0.002332683, 0.0033106226, 0.0034203138, 0.0024084898, 0.0023501564, 0.0025813105, 0.0027766707, 0.0022684901, 0.0028504333]","[0.00023763537, 0.00019268913, 0.00020503551, 0.00018682005, 0.00017340912, 0.00020801598, 0.00019679964, 0.0002191279, 0.00021187632, 0.00021245817, 0.00027132063, 0.00020275409, 0.0002186396, 0.0001692944, 0.0003678045, 0.00016530191, 0.9570767, 0.00034056636, 0.00020611218, 0.00019711282, 0.00021094388, 0.0001735018, 0.00024623962, 0.0002543983, 0.00017914022, 0.036897037, 0.00019199438, 0.00020652502, 0.00016872723, 0.00021201136]"
32BiD1AuzaU-3,"[0.0041406397, 0.0033574812, 0.003572609, 0.0032552164, 0.0030215397, 0.8916272, 0.0034291043, 0.0038181597, 0.0036918055, 0.003701944, 0.0047275834, 0.0035328567, 0.0038096511, 0.0029498436, 0.006408751, 0.002880277, 0.003948027, 0.0059341444, 0.0035913691, 0.0034345612, 0.0036755584, 0.0030231546, 0.0042905635, 0.0044327234, 0.0031214005, 0.0030458004, 0.0033453756, 0.0035985624, 0.002939961, 0.0036941587]","[0.023917938, 8.0615055e-06, 8.578039e-06, 7.815962e-06, 7.254891e-06, 8.702733e-06, 8.233476e-06, 9.167621e-06, 8.864237e-06, 8.88858e-06, 1.13512e-05, 8.482592e-06, 9.147192e-06, 7.0827446e-06, 0.052105095, 6.915711e-06, 9.4794395e-06, 1.4248222e-05, 8.623084e-06, 8.2465795e-06, 0.74270844, 7.258768e-06, 0.02980607, 0.1512486, 7.494662e-06, 7.313142e-06, 8.03244e-06, 8.640355e-06, 7.0590154e-06, 8.869888e-06]"
32BiD1AuzaU-4,"[0.0031949412, 0.0025906516, 0.0027566452, 0.0025117435, 0.002331437, 0.9163789, 0.0026459163, 0.0029461135, 0.002848618, 0.0028564408, 0.00364783, 0.002725972, 0.0029395483, 0.002276116, 0.0049450286, 0.002222438, 0.0030463198, 0.0045788195, 0.0027711208, 0.0026501268, 0.0028360817, 0.0023326832, 0.003310623, 0.0034203143, 0.0024084903, 0.0023501567, 0.0025813107, 0.0027766712, 0.0022684904, 0.0028504336]","[0.00052061205, 0.00042214373, 0.00044919222, 0.00040928574, 0.00037990505, 0.00045572183, 0.00043114906, 0.00048006588, 0.0004641791, 0.00046545378, 0.00059440976, 0.00044419407, 0.00047899608, 0.00037089054, 0.0008057868, 0.00036214376, 0.00049639435, 0.0007461134, 0.000451551, 0.0004318352, 0.0004621363, 0.0003801081, 0.98645777, 0.0005573363, 0.00039246076, 0.00038295536, 0.00042062168, 0.00045245542, 0.00036964795, 0.00046447496]"
32BiD1AuzaU-5,"[0.0041406397, 0.003357481, 0.0035726088, 0.0032552162, 0.0030215394, 0.8916272, 0.0034291039, 0.0038181595, 0.0036918053, 0.0037019437, 0.004727583, 0.0035328565, 0.003809651, 0.0029498434, 0.0064087505, 0.0028802769, 0.003948027, 0.005934144, 0.003591369, 0.003434561, 0.0036755581, 0.0030231543, 0.004290563, 0.004432723, 0.0031214003, 0.0030458001, 0.0033453754, 0.0035985622, 0.0029399607, 0.0036941585]","[0.00038461824, 0.18443485, 0.00033185465, 0.0003023725, 0.0002806666, 0.0003366786, 0.0003185247, 0.00035466353, 0.00034292665, 0.0003438684, 0.00043913862, 0.0003281621, 0.00035387315, 0.00027400686, 0.00059529993, 0.0002675449, 0.0003667267, 0.0005512144, 0.00033359727, 0.0003190316, 0.36921525, 0.0002808166, 0.43699843, 0.00041174947, 0.00028994252, 0.00028292014, 0.00031074727, 0.00033426544, 0.00027308887, 0.00034314522]"
32BiD1AuzaU-6,"[0.0014916421, 0.0012095136, 0.0012870121, 0.0011726733, 0.0010884926, 0.0013057205, 0.0012353153, 0.0013754704, 0.001329952, 0.0013336043, 0.48002154, 0.0012726916, 0.0013724052, 0.0010626644, 0.0023087163, 0.0010376035, 0.0014222543, 0.070083074, 0.0012937704, 0.21641226, 0.001324099, 0.0010890743, 0.0015456512, 0.0015968634, 0.0011244668, 0.0010972323, 0.19941995, 0.0012963617, 0.0010591042, 0.0013307998]","[0.00068661716, 0.00055675075, 0.000592424, 0.00053979276, 0.00050104357, 0.0006010357, 0.0005686275, 0.00063314225, 0.00061218964, 0.00061387086, 0.0007839464, 0.00058583217, 0.0006317313, 0.00048915466, 0.0010627243, 0.00047761886, 0.00065467734, 0.0009840231, 0.0005955349, 0.6521343, 0.15852459, 0.0005013114, 0.00071147806, 0.17268336, 0.0005176029, 0.00050506653, 0.00055474334, 0.00059672777, 0.00048751585, 0.00061257987]"
32BiD1AuzaU-7,"[0.0007219806, 0.0005854255, 0.0006229362, 0.00056759414, 0.00052684924, 0.00063199137, 0.00059791404, 0.00066575146, 0.0006437198, 0.00064548757, 0.0008243227, 0.00061600475, 0.00066426786, 0.000514348, 0.48558208, 0.000502218, 0.0006883957, 0.21635814, 0.0006262073, 0.00059886556, 0.28132448, 0.00052713085, 0.00074812194, 0.00077290955, 0.0005442614, 0.0005310794, 0.00058331474, 0.00062746153, 0.0005126248, 0.0006441301]","[0.28168806, 0.025469761, 3.960933e-05, 3.6090416e-05, 3.3499655e-05, 4.0185107e-05, 3.80183e-05, 4.233174e-05, 4.0930856e-05, 4.104326e-05, 0.0715822, 3.91686e-05, 4.2237407e-05, 3.2704764e-05, 7.105349e-05, 0.009277819, 4.377157e-05, 6.579155e-05, 3.9817325e-05, 3.8078804e-05, 0.5000727, 3.351756e-05, 0.11092349, 4.9145372e-05, 3.4606805e-05, 3.376863e-05, 3.709001e-05, 3.9897077e-05, 3.2595195e-05, 4.0956947e-05]"
32BiD1AuzaU-8,"[0.0010863165, 0.0008808512, 0.00093729096, 0.0008540215, 0.0007927153, 0.0009509157, 0.0008996418, 0.0010017124, 0.00096856273, 0.0009712226, 0.001240304, 0.0009268617, 0.0009994801, 0.00077390554, 0.0016813664, 0.00075565436, 0.0010357837, 0.39677027, 0.00094221276, 0.0009010735, 0.0009643002, 0.000793139, 0.57652915, 0.001162946, 0.0008189142, 0.0007990802, 0.0008776752, 0.0009441, 0.00077131274, 0.0009691801]","[2.3580467e-05, 1.912047e-05, 2.0345597e-05, 1.8538083e-05, 1.7207321e-05, 2.0641348e-05, 1.9528354e-05, 2.1743981e-05, 2.1024407e-05, 2.1082145e-05, 2.6923044e-05, 2.0119212e-05, 2.1695525e-05, 1.679902e-05, 3.6497102e-05, 1.6402846e-05, 2.2483558e-05, 3.379427e-05, 2.0452435e-05, 1.9559431e-05, 0.34723058, 1.7216518e-05, 0.27773833, 0.04474666, 1.7776016e-05, 1.7345483e-05, 1.905153e-05, 2.04934e-05, 1.6742739e-05, 0.32973826]"
32BiD1AuzaU-9,"[0.00062545517, 0.0005071569, 0.1500589, 0.0004917095, 0.000456412, 0.0005474971, 0.0005179758, 0.0005767437, 0.10098924, 0.2338966, 0.00071411463, 0.00053364784, 0.0005754584, 0.00044558212, 0.27440336, 0.0004350739, 0.0005963605, 0.22725533, 0.0005424863, 0.00051880005, 0.00055520335, 0.00045665592, 0.00064810156, 0.0006695752, 0.00047149623, 0.0004600766, 0.0005053283, 0.0005435729, 0.0004440893, 0.000558013]","[1.8616143e-05, 1.50950955e-05, 1.60623e-05, 1.4635317e-05, 1.3584716e-05, 1.6295788e-05, 1.5417108e-05, 1.7166285e-05, 1.6598202e-05, 0.3155284, 0.09784034, 1.5883576e-05, 1.7128032e-05, 1.3262374e-05, 2.8813476e-05, 1.2949605e-05, 1.7750162e-05, 2.6679665e-05, 1.6146645e-05, 1.5441643e-05, 1.6525157e-05, 1.3591976e-05, 1.9290193e-05, 1.9929337e-05, 1.4033685e-05, 1.3693791e-05, 0.0067371465, 1.6178987e-05, 1.3217941e-05, 0.57946014]"
32BiD1AuzaU-10,"[0.0009730317, 0.00078899297, 0.00083954696, 0.0007649612, 0.0007100482, 0.0008517509, 0.000805824, 0.10931671, 0.00086755765, 0.0008699401, 0.0011109607, 0.0008302054, 0.0008952508, 0.0006932, 0.0015060275, 0.0006768521, 0.0009277685, 0.17212933, 0.14579122, 0.0008071064, 0.00086373964, 0.0007104277, 0.0010082631, 0.00104167, 0.000733515, 0.00071574934, 0.0007861482, 0.00084564596, 0.00069087755, 0.5504477]","[7.679056e-05, 6.226643e-05, 6.625609e-05, 6.0369868e-05, 5.60362e-05, 6.721921e-05, 6.3594714e-05, 0.017870763, 0.27132714, 6.8654685e-05, 8.767576e-05, 6.551886e-05, 7.0652175e-05, 5.4706554e-05, 0.00011885398, 5.34164e-05, 7.3218434e-05, 0.00011005213, 6.6604014e-05, 6.369592e-05, 6.816535e-05, 5.6066146e-05, 7.957098e-05, 0.29361314, 5.788817e-05, 5.6486122e-05, 6.204192e-05, 6.673742e-05, 5.4523272e-05, 0.4154019]"
32BiD1AuzaU-11,"[0.00037947536, 0.00030770156, 0.00032741728, 0.00029832934, 0.0002769137, 0.0003321767, 0.00031426555, 0.00034992115, 0.00033834123, 0.00033927037, 0.0004332667, 0.00032377412, 0.00034914137, 0.00027034298, 0.10587579, 0.00026396743, 0.00036182304, 0.13875645, 0.15790163, 0.00031476567, 0.00033685222, 0.00027706168, 0.00039321533, 0.00040624378, 0.00028606557, 0.00027913708, 0.00030659212, 0.33434036, 0.019382419, 0.23587732]","[4.080297e-05, 3.3085515e-05, 3.520544e-05, 3.207777e-05, 2.9775058e-05, 3.57172e-05, 3.3791308e-05, 3.7625163e-05, 0.021203173, 3.647994e-05, 0.04008734, 0.03688292, 3.754132e-05, 0.014420727, 0.22536297, 2.8383018e-05, 0.0332448, 5.8476642e-05, 3.539031e-05, 3.384508e-05, 0.5145694, 2.9790972e-05, 0.11345245, 4.3681237e-05, 3.075911e-05, 3.0014127e-05, 3.2966225e-05, 3.5461195e-05, 2.8971159e-05, 3.6403224e-05]"
32BiD1AuzaU-12,"[0.001045833, 0.0008480246, 0.61773217, 0.0008221948, 0.0007631733, 0.00091547804, 0.000866115, 0.0009643817, 0.0009324674, 0.00093502813, 0.0011940817, 0.00089232053, 0.0009622326, 0.0007450645, 0.0016187071, 0.0007274935, 0.0009971833, 0.001498832, 0.00090709946, 0.0008674933, 0.35581055, 0.0007635812, 0.0010837003, 0.0011196067, 0.0007883959, 0.00076930097, 0.000844967, 0.0009089163, 0.00074256834, 0.00093306176]","[2.3868166e-05, 0.041953016, 2.0593827e-05, 1.876426e-05, 1.7417262e-05, 2.0893187e-05, 1.9766614e-05, 2.2009272e-05, 0.46581092, 2.1339361e-05, 2.7251524e-05, 2.0364681e-05, 2.1960226e-05, 1.700398e-05, 0.0679698, 1.6602973e-05, 2.2757875e-05, 3.4206583e-05, 2.0701968e-05, 0.2281435, 0.19559571, 1.7426572e-05, 2.473238e-05, 2.555184e-05, 1.7992896e-05, 1.755711e-05, 1.9283973e-05, 2.0743433e-05, 1.6947013e-05, 2.1294485e-05]"
32BiD1AuzaU-13,"[0.0003605703, 0.09912866, 0.0003111057, 0.00028346688, 0.0347217, 0.00031562804, 0.0002986092, 0.00033248845, 0.00032148542, 0.0003223683, 0.00041168183, 0.00030764405, 0.025129054, 0.0002568748, 0.2710614, 0.00025081687, 0.2339625, 0.1479082, 0.00031273934, 0.08258543, 0.00032007063, 0.00026325876, 0.00037362578, 0.00038600515, 0.0002718141, 0.00026523077, 0.00029131805, 0.00031336574, 0.0002560142, 0.09867692]","[0.026849655, 4.4837503e-05, 4.771043e-05, 4.347181e-05, 4.035117e-05, 4.8403963e-05, 4.5793993e-05, 5.0989638e-05, 0.052543633, 0.08437241, 6.313454e-05, 0.013784081, 5.087601e-05, 3.9393708e-05, 0.13451529, 3.8464677e-05, 0.040174995, 7.924757e-05, 4.7960963e-05, 0.27722082, 0.36947796, 4.037274e-05, 5.7298355e-05, 5.919683e-05, 4.168476e-05, 4.0675157e-05, 4.467584e-05, 4.8057023e-05, 3.9261726e-05, 4.9333663e-05]"
32BiD1AuzaU-14,"[0.00048447782, 0.00039284394, 0.00041801506, 0.00038087837, 0.0003535369, 0.00042409147, 0.0004012242, 0.00044674586, 0.0004319617, 0.00043314794, 0.00055315346, 0.00041336383, 0.0004457503, 0.0003451481, 0.00074985944, 0.0003370084, 0.18313447, 0.19794886, 0.0004202101, 0.00040186272, 0.49084863, 0.00035372586, 0.117052115, 0.0005186532, 0.00036522115, 0.00035637553, 0.00039142751, 0.00042105175, 0.00034399173, 0.00043223705]","[0.00033023563, 0.00026777503, 0.0002849325, 0.00025961894, 0.0002409821, 0.00028907435, 0.0002734873, 0.00030451632, 0.00029443897, 0.00029524756, 0.00037704717, 0.00028176207, 0.04466553, 0.00023526401, 0.0005111283, 0.00022971575, 0.15982787, 0.00047327613, 0.0002864287, 0.27037966, 0.13421682, 0.0002411109, 0.38350576, 0.0003535307, 0.00024894648, 0.000242917, 0.00026680957, 0.00028700242, 0.00023447581, 0.00029462666]"
32BiD1AuzaU-15,"[0.0009407685, 0.000762832, 0.0008117098, 0.0007395971, 0.0006865049, 0.00082350906, 0.000779105, 0.00086749985, 0.00083879166, 0.00084109517, 0.0010741242, 0.00080267794, 0.09874205, 0.0006702153, 0.0014560916, 0.00065440946, 0.00089700613, 0.4590154, 0.0008159722, 0.0007803449, 0.0008351003, 0.00068687176, 0.0009748317, 0.001007131, 0.0007091936, 0.00069201697, 0.0007600816, 0.0008176065, 0.00066796987, 0.4198495]","[5.2316413e-05, 4.2421314e-05, 4.5139423e-05, 4.112921e-05, 3.817674e-05, 0.00714058, 4.3326258e-05, 4.824192e-05, 0.0501469, 4.6773548e-05, 0.17504449, 4.4637156e-05, 4.8134418e-05, 3.7270867e-05, 0.09246786, 3.6391903e-05, 4.9882776e-05, 7.49771e-05, 0.01342357, 4.339521e-05, 4.644017e-05, 3.819714e-05, 0.018245082, 0.18409172, 3.9438462e-05, 0.01729009, 4.226836e-05, 4.546734e-05, 3.7146e-05, 0.44120857]"
8MD8Z3yYIhc-1,"[0.0004930734, 0.00039981378, 0.0004254315, 0.00038763593, 0.00035980938, 0.0004316157, 0.00040834275, 0.00045467203, 0.00043962558, 0.00044083287, 0.00056296756, 0.08924996, 0.0004536588, 0.0003512717, 0.43790892, 0.0003429876, 0.00047013682, 0.2989896, 0.1628329, 0.00040899258, 0.00043769085, 0.00036000166, 0.0005109266, 0.0005278551, 0.0003717009, 0.00036269834, 0.0003983722, 0.00042852206, 0.00035009484, 0.00043990582]","[6.452354e-05, 5.231959e-05, 5.567192e-05, 5.0725997e-05, 4.7084617e-05, 5.6481185e-05, 5.3435688e-05, 5.9498336e-05, 5.752936e-05, 5.7687343e-05, 7.366987e-05, 5.505246e-05, 0.0689253, 4.596738e-05, 0.78597224, 4.488332e-05, 0.026978455, 0.017300254, 5.596426e-05, 5.3520725e-05, 5.727618e-05, 4.710978e-05, 6.68598e-05, 6.907507e-05, 0.099440426, 4.746267e-05, 5.213095e-05, 5.6076355e-05, 4.5813373e-05, 5.7566027e-05]"
8MD8Z3yYIhc-2,"[0.0011320589, 0.00091794186, 0.0009767582, 0.00088998245, 0.00082609477, 0.0009909567, 0.00093752367, 0.0010438922, 0.0010093467, 0.0010121185, 0.8207087, 0.00096588983, 0.15100516, 0.0008064929, 0.0017521649, 0.0007874733, 0.0010793981, 0.0016224065, 0.0009818872, 0.00093901565, 0.0010049047, 0.00082653627, 0.0011730483, 0.001211915, 0.0008533969, 0.00083272764, 0.00091463217, 0.0009838539, 0.000803791, 0.0010099901]","[0.00010873117, 8.816581e-05, 9.381496e-05, 8.548039e-05, 7.934415e-05, 9.517868e-05, 9.00466e-05, 0.01936624, 9.6945e-05, 9.7211225e-05, 0.00012414402, 9.277108e-05, 0.09064139, 7.7461445e-05, 0.65406513, 7.563466e-05, 0.00010367325, 0.00015582771, 9.4307594e-05, 9.01899e-05, 9.651836e-05, 7.9386555e-05, 0.15269645, 0.000116401134, 0.08085303, 7.998122e-05, 8.7847926e-05, 9.4496485e-05, 7.7201934e-05, 9.700679e-05]"
8MD8Z3yYIhc-3,"[0.00030856594, 0.00025020394, 0.00026623553, 0.00024258303, 0.00022516913, 0.00027010564, 0.00025554138, 0.0002845343, 0.2993252, 0.00027587375, 0.00035230577, 0.00026327313, 0.00028390024, 0.00021982625, 0.0004775886, 0.00021464204, 0.00029421216, 0.00044222028, 0.0002676336, 0.00025594805, 0.36049014, 0.00022528948, 0.33270726, 0.00033033238, 0.00023261088, 0.00022697706, 0.0002493018, 0.00026816962, 0.00021908976, 0.00027529357]","[0.00085535756, 0.15207398, 0.0007380159, 0.0006724502, 0.00062417815, 0.00074874394, 0.0007083712, 0.0007887408, 0.00076263904, 0.0007647334, 0.0009766062, 0.00072980404, 0.0007869832, 0.00060936745, 0.5446233, 0.0005949966, 0.0008155683, 0.0012258529, 0.00074189133, 0.00070949853, 0.0007592828, 0.00062451174, 0.0008863282, 0.00091569504, 0.28282896, 0.0006291898, 0.00069107494, 0.00074337726, 0.00060732587, 0.0007631252]"
8MD8Z3yYIhc-4,"[0.0020345158, 0.0016497085, 0.0017554122, 0.0015994604, 0.0014846426, 0.0017809294, 0.0016849007, 0.0018760642, 0.0018139797, 0.0018189612, 0.0023229124, 0.0017358798, 0.14384422, 0.0014494146, 0.003148959, 0.0014152328, 0.5089391, 0.0029157598, 0.0017646301, 0.001687582, 0.0018059966, 0.0014854361, 0.2981064, 0.002178032, 0.0015337095, 0.0014965631, 0.0016437604, 0.0017681645, 0.0014445586, 0.0018151359]","[0.00011344375, 9.198705e-05, 9.788104e-05, 8.918523e-05, 0.025745604, 9.930387e-05, 9.394935e-05, 0.00010460855, 0.29725754, 0.000101424506, 0.0001295246, 9.679192e-05, 0.28537285, 8.081875e-05, 0.00017558463, 7.891278e-05, 0.27842492, 0.00016258153, 9.839502e-05, 9.409886e-05, 0.00010070161, 8.282729e-05, 0.000117551295, 0.11064852, 8.5518994e-05, 8.3447725e-05, 9.165538e-05, 9.859211e-05, 8.054798e-05, 0.00010121121]"
8MD8Z3yYIhc-5,"[0.00090972346, 0.0007376588, 0.12178726, 0.0007151906, 0.00066385046, 0.00079633354, 0.0007533948, 0.0008388726, 0.0008111118, 0.0008133393, 0.0010386785, 0.00077618985, 0.54375774, 0.0006480984, 0.0014080411, 0.0006328142, 0.31233785, 0.0013037672, 0.0007890454, 0.00075459376, 0.00080754224, 0.00066420523, 0.0009426626, 0.00097389595, 0.00068579044, 0.00066918065, 0.00073499914, 0.0007906258, 0.0006459271, 0.0008116289]","[4.3217016e-05, 3.5042973e-05, 3.728832e-05, 3.3975604e-05, 3.1536656e-05, 3.7830352e-05, 3.579052e-05, 3.9851202e-05, 0.30927476, 3.8638223e-05, 4.934311e-05, 3.6873415e-05, 0.17479192, 3.0788346e-05, 6.688992e-05, 3.0062258e-05, 4.1206662e-05, 6.193633e-05, 3.7484126e-05, 3.5847475e-05, 3.836283e-05, 3.155351e-05, 0.06640095, 0.4070843, 0.004805118, 3.178987e-05, 0.036710873, 3.7559203e-05, 3.0685194e-05, 3.8556966e-05]"
8MD8Z3yYIhc-6,"[0.14162494, 0.0013540962, 0.0014408588, 0.34387735, 0.0012186086, 0.0014618036, 0.0013829822, 0.0015398911, 0.33049545, 0.0014930204, 0.0019066683, 0.0014248263, 0.0015364595, 0.0011896931, 0.0025846951, 0.0011616363, 0.0015922675, 0.002393283, 0.0014484249, 0.0013851832, 0.001482379, 0.0012192599, 0.0017304149, 0.001787749, 0.0012588832, 0.001228393, 0.14465389, 0.001451326, 0.0011857073, 0.0014898806]","[0.00070384797, 0.0005707225, 0.00060729106, 0.00055333896, 0.00051361736, 0.00061611884, 0.17845236, 0.8037417, 0.0006275527, 0.0006292761, 0.00080361974, 0.00060053373, 0.00064758473, 0.0005014301, 0.0010893935, 0.0004896048, 0.00067110657, 0.0010087175, 0.00061048, 0.000583825, 0.00062479096, 0.00051389186, 0.0007293328, 0.0007534978, 0.0005305922, 0.0005177413, 0.00056866475, 0.00061170274, 0.0004997502, 0.0006279527]"
8MD8Z3yYIhc-7,"[0.0023796896, 0.0019295963, 0.9376866, 0.0018708232, 0.0017365256, 0.0020830801, 0.0019707591, 0.0021943552, 0.0021217377, 0.0021275643, 0.002717015, 0.0020303873, 0.0021894653, 0.0016953207, 0.0036832083, 0.0016553397, 0.0022689921, 0.0034104446, 0.0020640153, 0.0019738954, 0.0021124003, 0.0017374536, 0.002465853, 0.0025475544, 0.001793917, 0.0017504685, 0.0019226391, 0.0020681494, 0.0016896409, 0.00212309]","[0.00014221756, 0.000115318595, 0.00012270754, 0.00011180613, 0.00010378009, 0.00012449126, 0.00011777861, 0.00013114141, 0.32629403, 0.00012714976, 0.00016237717, 0.00012134217, 0.00013084916, 0.00010131757, 0.00022011982, 9.8928176e-05, 0.00013560192, 0.00020381862, 0.00012335189, 0.00011796605, 0.00012624351, 0.00010383556, 0.67013335, 0.00015224968, 0.000107209984, 0.00010461336, 0.00011490281, 0.00012359895, 0.000100978126, 0.00012688237]"
8MD8Z3yYIhc-8,"[0.00011487291, 9.314591e-05, 9.911415e-05, 9.030879e-05, 8.382595e-05, 0.030170085, 9.513293e-05, 0.00010592641, 0.00010242099, 0.00010270226, 0.00013115637, 0.12877864, 0.016245961, 8.18369e-05, 0.5671536, 7.990693e-05, 0.03319271, 0.00016462975, 9.963461e-05, 9.5284326e-05, 0.07661057, 8.387076e-05, 0.000119032215, 0.00012297613, 8.659637e-05, 8.4499006e-05, 9.281006e-05, 9.983417e-05, 8.156273e-05, 0.14553738]","[0.03697087, 0.029978218, 0.031899046, 0.029065117, 0.02697867, 0.03236274, 0.030617723, 0.034091514, 0.032963324, 0.03305385, 0.042211562, 0.031544108, 0.034015544, 0.026338512, 0.05722234, 0.025717366, 0.03525107, 0.05298468, 0.03206655, 0.030666448, 0.032818258, 0.026993088, 0.038309507, 0.039578818, 0.027870303, 0.027195286, 0.02987013, 0.032130778, 0.02625027, 0.03298434]"
8MD8Z3yYIhc-9,"[0.003195548, 0.0025911436, 0.0027571688, 0.0025122205, 0.00233188, 0.002797248, 0.0026464188, 0.0029466732, 0.002849159, 0.0028569833, 0.003648523, 0.5995158, 0.0029401067, 0.0022765484, 0.004945968, 0.0022228602, 0.0030468986, 0.17285548, 0.0027716472, 0.0026506304, 0.1513373, 0.0023331263, 0.003311252, 0.003420964, 0.0024089478, 0.0023506032, 0.0025818013, 0.0027771986, 0.0022689214, 0.0028509751]","[4.068998e-05, 3.29939e-05, 3.5107954e-05, 3.1988944e-05, 2.9692606e-05, 3.5618294e-05, 3.3697735e-05, 0.19380341, 3.6279293e-05, 3.6378922e-05, 4.6457862e-05, 0.43056414, 3.743736e-05, 2.8988052e-05, 0.37466708, 2.8304423e-05, 3.8797178e-05, 5.8314712e-05, 3.529231e-05, 3.3751363e-05, 3.6119633e-05, 2.9708477e-05, 4.2163276e-05, 4.3560278e-05, 3.0673935e-05, 2.9931014e-05, 3.2874937e-05, 3.5363e-05, 2.8890934e-05, 3.630242e-05]"
8MD8Z3yYIhc-10,"[0.0008061284, 0.00065365765, 0.00069554016, 0.035875913, 0.00058825425, 0.0007056508, 0.0006676017, 0.0007433457, 0.00071874616, 0.00072072, 0.00092039857, 0.00068780093, 0.0007416892, 0.00057429593, 0.27504817, 0.00056075223, 0.00076862914, 0.35192603, 0.0006991926, 0.0006686641, 0.0007155831, 0.0005885686, 0.00083531655, 0.0008629932, 0.0006076958, 0.00059297745, 0.0006513008, 0.3190828, 0.0005723719, 0.0007192043]","[0.0015353862, 0.1419043, 1.6319276e-05, 0.031253483, 1.3802053e-05, 0.11732939, 0.020986835, 0.026783478, 1.6863753e-05, 0.0684457, 2.159507e-05, 0.0059451433, 1.7402057e-05, 1.3474554e-05, 0.45529073, 1.3156781e-05, 0.008859297, 2.7106504e-05, 1.640497e-05, 1.5688689e-05, 1.6789538e-05, 1.380943e-05, 0.12135338, 2.024818e-05, 1.4258206e-05, 1.3912872e-05, 1.5281299e-05, 1.6437829e-05, 1.34294105e-05, 1.6874501e-05]"
8MD8Z3yYIhc-11,"[0.0023804957, 0.00193025, 0.002053929, 0.0018714569, 0.0017371137, 0.0020837856, 0.0019714267, 0.0021950987, 0.0021224562, 0.002128285, 0.0027179355, 0.002031075, 0.002190207, 0.11953523, 0.0036844558, 0.0016559004, 0.820042, 0.0034115997, 0.0020647144, 0.001974564, 0.0021131157, 0.0017380421, 0.0024666884, 0.0025484173, 0.0017945246, 0.0017510613, 0.0019232903, 0.00206885, 0.0016902132, 0.0021238092]","[0.051439468, 3.68199e-05, 3.91791e-05, 0.48750576, 3.3135788e-05, 3.9748622e-05, 3.7605354e-05, 4.187194e-05, 4.0486273e-05, 4.0597453e-05, 5.1845156e-05, 3.8743157e-05, 4.177863e-05, 3.2349533e-05, 0.31376708, 3.1586627e-05, 4.329613e-05, 6.5076936e-05, 3.9384835e-05, 3.76652e-05, 4.03081e-05, 3.3153497e-05, 4.7052567e-05, 0.14625947, 3.423091e-05, 3.340184e-05, 3.6687143e-05, 3.946372e-05, 3.224115e-05, 4.0512077e-05]"
8MD8Z3yYIhc-12,"[0.0012860609, 0.001042816, 0.0011096335, 0.11441672, 0.0009384743, 0.0011257635, 0.0010650618, 0.0011859003, 0.0011466553, 0.0011498042, 0.0014683625, 0.0010972867, 0.8529918, 0.0009162059, 0.0019905244, 0.0008945989, 0.0012262363, 0.001843114, 0.0011154603, 0.0010667567, 0.001141609, 0.0009389759, 0.0013326264, 0.0013767804, 0.00096949056, 0.00094600953, 0.0010390561, 0.0011176945, 0.0009131364, 0.0011473863]","[0.00070374977, 0.0005706429, 0.0006072063, 0.0005532618, 0.0005135457, 0.23262428, 0.000582816, 0.0006489405, 0.00062746514, 0.65722084, 0.00080350763, 0.00060045, 0.0006474944, 0.00050136016, 0.0010892416, 0.0004895365, 0.00067101297, 0.0010085767, 0.0006103948, 0.0005837435, 0.00062470377, 0.0005138202, 0.00072923105, 0.0007533927, 0.0005305182, 0.0005176691, 0.0005685854, 0.0006116174, 0.00049968046, 0.09299272]"
8MD8Z3yYIhc-13,"[0.002867703, 0.002325307, 0.0024742992, 0.002254481, 0.0020926425, 0.0025102664, 0.2505361, 0.0026443612, 0.0025568516, 0.002563873, 0.0032742054, 0.0024467676, 0.0026384685, 0.0020429876, 0.0044385395, 0.0019948075, 0.0027343042, 0.6783821, 0.0024872918, 0.0023786908, 0.0025455994, 0.0020937608, 0.0029715362, 0.0030699926, 0.0021618034, 0.0021094447, 0.002316923, 0.002492274, 0.002036143, 0.0025584814]","[0.00039000792, 0.00031624202, 0.00033650495, 0.00030660967, 0.0002845996, 0.0003413965, 0.0003229882, 0.07538526, 0.0003477321, 0.00034868703, 0.00044529227, 0.00033276068, 0.000358832, 0.00027784653, 0.0006036419, 0.00027129403, 0.00037186567, 0.18608898, 0.000338272, 0.0003235022, 0.00034620176, 0.0002847517, 0.72929937, 0.00041751933, 0.0002940055, 0.0002868847, 0.0003151018, 0.00033894953, 0.00027691567, 0.00034795376]"
