index,question,answer
7C7BRIdtdS4-25,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0033572472), (1, 0.0033204278), (2, 0.003280903), (3, 0.0033400757), (4, 0.0037883576), (5, 0.0034423482), (6, 0.5381111), (7, 0.003273715), (8, 0.0033322626), (9, 0.003146902), (10, 0.003728438), (11, 0.003258461), (12, 0.0032566267), (13, 0.0036893329), (14, 0.0035728666), (15, 0.003350717), (16, 0.0036362535), (17, 0.0037973756), (18, 0.0035349852), (19, 0.0033067933), (20, 0.003517235), (21, 0.0032487682), (22, 0.0031584625), (23, 0.0038218824), (24, 0.0032936544), (25, 0.0034112518), (26, 0.003298343), (27, 0.0034117477), (28, 0.36580124), (29, 0.0035121893)]"
7C7BRIdtdS4-26,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.006887121), (1, 0.0068115895), (2, 0.0067305076), (3, 0.0068518952), (4, 0.0077715092), (5, 0.0070616994), (6, 0.0072174123), (7, 0.0067157615), (8, 0.0068358677), (9, 0.006455615), (10, 0.007648589), (11, 0.006684469), (12, 0.0066807065), (13, 0.7961667), (14, 0.0073294467), (15, 0.006873725), (16, 0.0074594803), (17, 0.007790009), (18, 0.0072517367), (19, 0.006783619), (20, 0.007215323), (21, 0.0066645853), (22, 0.0064793304), (23, 0.007840283), (24, 0.0067566657), (25, 0.006997907), (26, 0.006766284), (27, 0.006998925), (28, 0.0070682303), (29, 0.007204972)]"
7C7BRIdtdS4-27,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.003851404), (1, 0.003809165), (2, 0.0037638226), (3, 0.0038317048), (4, 0.0043459698), (5, 0.0039490312), (6, 0.0040361085), (7, 0.0037555764), (8, 0.0038227418), (9, 0.0036100978), (10, 0.40085748), (11, 0.0037380771), (12, 0.003735973), (13, 0.00423237), (14, 0.0040987604), (15, 0.0038439126), (16, 0.0041714776), (17, 0.0043563154), (18, 0.0040553035), (19, 0.0037935236), (20, 0.00403494), (21, 0.0037269576), (22, 0.0036233598), (23, 0.004384429), (24, 0.0037784507), (25, 0.0039133574), (26, 0.0037838295), (27, 0.48911405), (28, 0.0039526834), (29, 0.004029152)]"
7C7BRIdtdS4-28,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054531), (1, 0.005393295), (2, 0.0053290958), (3, 0.0054252087), (4, 0.006153343), (5, 0.005591328), (6, 0.0057146186), (7, 0.0053174207), (8, 0.005412518), (9, 0.005111441), (10, 0.006056017), (11, 0.0052926433), (12, 0.0052896645), (13, 0.40413785), (14, 0.0058033257), (15, 0.005442493), (16, 0.005906284), (17, 0.0061679906), (18, 0.005741796), (19, 0.0053711487), (20, 0.005712964), (21, 0.0052769), (22, 0.0051302183), (23, 0.0062077963), (24, 0.0053498074), (25, 0.0055408184), (26, 0.005357423), (27, 0.44001225), (28, 0.005596499), (29, 0.005704769)]"
7C7BRIdtdS4-29,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038534447), (1, 0.0038111834), (2, 0.0037658168), (3, 0.0038337351), (4, 0.0043482725), (5, 0.0039511234), (6, 0.0040382473), (7, 0.0037575664), (8, 0.0038247674), (9, 0.0036120107), (10, 0.004279497), (11, 0.0037400576), (12, 0.0037379526), (13, 0.004234612), (14, 0.0041009323), (15, 0.0038459492), (16, 0.15051587), (17, 0.0043586236), (18, 0.004057452), (19, 0.0037955337), (20, 0.0040370785), (21, 0.5885818), (22, 0.0036252798), (23, 0.0043867524), (24, 0.0037804528), (25, 0.003915431), (26, 0.0037858342), (27, 0.15443872), (28, 0.003954778), (29, 0.004031287)]"
7C7BRIdtdS4-30,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0029784387), (1, 0.0029457738), (2, 0.0029107088), (3, 0.11200393), (4, 0.0033609057), (5, 0.0030539376), (6, 0.003121278), (7, 0.0029043318), (8, 0.0029562733), (9, 0.0027918275), (10, 0.003307747), (11, 0.0028907987), (12, 0.0028891717), (13, 0.55922306), (14, 0.13503085), (15, 0.0029726455), (16, 0.003225964), (17, 0.0033689062), (18, 0.0031361221), (19, 0.0029336778), (20, 0.0031203746), (21, 0.0028821996), (22, 0.0028020835), (23, 0.115114935), (24, 0.0029220213), (25, 0.0030263497), (26, 0.0029261808), (27, 0.00302679), (28, 0.003056762), (29, 0.0031158982)]"
7C7BRIdtdS4-31,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0045139897), (1, 0.8659066), (2, 0.004411341), (3, 0.0044909017), (4, 0.0050936393), (5, 0.0046284124), (6, 0.0047304705), (7, 0.0044016764), (8, 0.0044803964), (9, 0.00423117), (10, 0.0050130743), (11, 0.0043811663), (12, 0.0043787), (13, 0.0049604955), (14, 0.0048039006), (15, 0.004505209), (16, 0.004889128), (17, 0.0051057646), (18, 0.0047529675), (19, 0.0044461517), (20, 0.004729101), (21, 0.004368134), (22, 0.004246713), (23, 0.0051387153), (24, 0.004428486), (25, 0.0045866016), (26, 0.0044347895), (27, 0.0045872685), (28, 0.004632693), (29, 0.0047223167)]"
7C7BRIdtdS4-32,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0029759712), (1, 0.0029433332), (2, 0.0029082973), (3, 0.00296075), (4, 0.0033581213), (5, 0.0030514074), (6, 0.003118692), (7, 0.0029019255), (8, 0.0029538241), (9, 0.0027895146), (10, 0.0033050065), (11, 0.0028884038), (12, 0.15953338), (13, 0.0032703425), (14, 0.003167103), (15, 0.0029701826), (16, 0.0032232914), (17, 0.003366115), (18, 0.003133524), (19, 0.0029312472), (20, 0.0031177893), (21, 0.002879812), (22, 0.002799762), (23, 0.0033878388), (24, 0.0029196003), (25, 0.0030238426), (26, 0.39775053), (27, 0.3602029), (28, 0.0030542295), (29, 0.0031133168)]"
7C7BRIdtdS4-33,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0045150905), (1, 0.004465573), (2, 0.004412417), (3, 0.004491997), (4, 0.0050948816), (5, 0.004629541), (6, 0.0047316244), (7, 0.0044027497), (8, 0.0044814893), (9, 0.0042322017), (10, 0.005014297), (11, 0.004382235), (12, 0.0043797684), (13, 0.0049617058), (14, 0.004805072), (15, 0.004506308), (16, 0.0048903204), (17, 0.00510701), (18, 0.004754127), (19, 0.004447236), (20, 0.004730255), (21, 0.26783764), (22, 0.004247749), (23, 0.005139969), (24, 0.364005), (25, 0.00458772), (26, 0.0044358713), (27, 0.0045883874), (28, 0.24299827), (29, 0.004723469)]"
7C7BRIdtdS4-34,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.006888822), (1, 0.0068132714), (2, 0.0067321695), (3, 0.0068535875), (4, 0.0077734287), (5, 0.0070634433), (6, 0.0072191944), (7, 0.00671742), (8, 0.0068375557), (9, 0.0064572096), (10, 0.0076504783), (11, 0.00668612), (12, 0.27228323), (13, 0.0075702374), (14, 0.5302766), (15, 0.006875423), (16, 0.0074613225), (17, 0.007791933), (18, 0.0072535276), (19, 0.0067852945), (20, 0.007217105), (21, 0.006666231), (22, 0.0064809304), (23, 0.007842219), (24, 0.006758334), (25, 0.0069996356), (26, 0.0067679547), (27, 0.0070006535), (28, 0.007069976), (29, 0.0072067515)]"
7C7BRIdtdS4-35,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038519194), (1, 0.0038096749), (2, 0.0037643265), (3, 0.0038322178), (4, 0.0043465514), (5, 0.0039495598), (6, 0.0040366487), (7, 0.0037560791), (8, 0.0038232536), (9, 0.0036105812), (10, 0.004277803), (11, 0.0037385775), (12, 0.0037364732), (13, 0.004232936), (14, 0.004099309), (15, 0.29748976), (16, 0.004172036), (17, 0.43683696), (18, 0.004055846), (19, 0.0037940315), (20, 0.0040354803), (21, 0.0037274566), (22, 0.0036238448), (23, 0.0043850164), (24, 0.0037789566), (25, 0.0039138813), (26, 0.15942343), (27, 0.0039144503), (28, 0.0039532124), (29, 0.004029691)]"
7C7BRIdtdS4-36,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038507406), (1, 0.003808509), (2, 0.0037631744), (3, 0.003831045), (4, 0.0043452214), (5, 0.003948351), (6, 0.0040354133), (7, 0.0037549296), (8, 0.0038220836), (9, 0.0036094761), (10, 0.23927599), (11, 0.0037374333), (12, 0.0037353297), (13, 0.0042316406), (14, 0.0040980545), (15, 0.0038432505), (16, 0.004170759), (17, 0.004355565), (18, 0.004054605), (19, 0.0037928703), (20, 0.0040342454), (21, 0.003726316), (22, 0.0036227359), (23, 0.4652916), (24, 0.0037778001), (25, 0.0039126836), (26, 0.0037831778), (27, 0.0039132526), (28, 0.1898453), (29, 0.004028458)]"
7C7BRIdtdS4-37,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038583898), (1, 0.18860114), (2, 0.0037706494), (3, 0.003838655), (4, 0.0043538525), (5, 0.003956194), (6, 0.21198738), (7, 0.0037623884), (8, 0.0038296757), (9, 0.003616646), (10, 0.0042849886), (11, 0.49258175), (12, 0.0037427493), (13, 0.0042400463), (14, 0.0041061947), (15, 0.0038508847), (16, 0.0041790437), (17, 0.0043642167), (18, 0.004062659), (19, 0.0038004045), (20, 0.004042259), (21, 0.0037337178), (22, 0.003629932), (23, 0.0043923818), (24, 0.0037853043), (25, 0.0039204555), (26, 0.0037906927), (27, 0.003921026), (28, 0.0039598527), (29, 0.00403646)]"
7C7BRIdtdS4-38,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0033594805), (1, 0.0033226365), (2, 0.0032830855), (3, 0.73841095), (4, 0.0037908775), (5, 0.003444638), (6, 0.165332), (7, 0.0032758927), (8, 0.0033344792), (9, 0.0031489953), (10, 0.003730918), (11, 0.0032606283), (12, 0.0032587931), (13, 0.003691787), (14, 0.003575243), (15, 0.003352946), (16, 0.0036386724), (17, 0.0037999016), (18, 0.0035373368), (19, 0.003308993), (20, 0.0035195746), (21, 0.0032509293), (22, 0.0031605635), (23, 0.0038244247), (24, 0.0032958454), (25, 0.003413521), (26, 0.003300537), (27, 0.0034140174), (28, 0.003447824), (29, 0.0035145255)]"
7C7BRIdtdS4-39,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.53517306), (1, 0.0044644806), (2, 0.004411338), (3, 0.0044908985), (4, 0.0050936355), (5, 0.0046284087), (6, 0.0047304668), (7, 0.004401673), (8, 0.004480393), (9, 0.0042311666), (10, 0.0050130705), (11, 0.004381163), (12, 0.004378697), (13, 0.004960492), (14, 0.004803897), (15, 0.004505206), (16, 0.004889124), (17, 0.005105761), (18, 0.33553612), (19, 0.0044461484), (20, 0.0047290977), (21, 0.0043681306), (22, 0.0042467103), (23, 0.0051387115), (24, 0.0044284826), (25, 0.004586598), (26, 0.0044347863), (27, 0.0045872647), (28, 0.0046326895), (29, 0.0047223135)]"
7C7BRIdtdS4-40,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054536914), (1, 0.00539388), (2, 0.0053296736), (3, 0.005425797), (4, 0.0061540096), (5, 0.005591934), (6, 0.005715238), (7, 0.0053179967), (8, 0.005413105), (9, 0.005111995), (10, 0.0060566734), (11, 0.005293217), (12, 0.0052902377), (13, 0.005993149), (14, 0.005803955), (15, 0.005443083), (16, 0.005906924), (17, 0.0061686593), (18, 0.005742418), (19, 0.0053717312), (20, 0.0057135834), (21, 0.005277472), (22, 0.36744553), (23, 0.0062084696), (24, 0.0053503877), (25, 0.005541419), (26, 0.47564107), (27, 0.0055422247), (28, 0.0055971057), (29, 0.0057053873)]"
7C7BRIdtdS4-41,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038520177), (1, 0.0038097722), (2, 0.0037644224), (3, 0.0038323156), (4, 0.0043466627), (5, 0.0039496603), (6, 0.004036752), (7, 0.3235294), (8, 0.003823351), (9, 0.0036106731), (10, 0.5662662), (11, 0.0037386727), (12, 0.0037365684), (13, 0.004233044), (14, 0.0040994138), (15, 0.0038445252), (16, 0.0041721426), (17, 0.0043570097), (18, 0.00405595), (19, 0.0037941283), (20, 0.004035583), (21, 0.0037275518), (22, 0.0036239373), (23, 0.004385128), (24, 0.003779053), (25, 0.0039139814), (26, 0.0037844325), (27, 0.0039145504), (28, 0.0039533135), (29, 0.004029794)]"
7C7BRIdtdS4-42,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.29636708), (1, 0.00539497), (2, 0.005330751), (3, 0.0054268935), (4, 0.006155254), (5, 0.0055930642), (6, 0.0057163932), (7, 0.005319072), (8, 0.005414199), (9, 0.005113029), (10, 0.0060578976), (11, 0.005294287), (12, 0.0052913073), (13, 0.0059943604), (14, 0.005805128), (15, 0.0054441835), (16, 0.005908118), (17, 0.0061699064), (18, 0.005743579), (19, 0.005372817), (20, 0.0057147387), (21, 0.005278539), (22, 0.005131812), (23, 0.0062097246), (24, 0.005351469), (25, 0.005542539), (26, 0.005359087), (27, 0.5471951), (28, 0.0055982373), (29, 0.005706541)]"
7C7BRIdtdS4-43,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.006888034), (1, 0.0068124915), (2, 0.006731399), (3, 0.79542315), (4, 0.007772539), (5, 0.007062635), (6, 0.0072183684), (7, 0.0067166514), (8, 0.006836773), (9, 0.0064564706), (10, 0.0076496024), (11, 0.0066853543), (12, 0.0066815917), (13, 0.007569371), (14, 0.0073304176), (15, 0.006874636), (16, 0.0074604684), (17, 0.007791041), (18, 0.0072526974), (19, 0.006784518), (20, 0.007216279), (21, 0.006665468), (22, 0.0064801886), (23, 0.007841322), (24, 0.0067575607), (25, 0.006998834), (26, 0.0067671803), (27, 0.006999852), (28, 0.0070691667), (29, 0.007205927)]"
7C7BRIdtdS4-44,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.422845), (1, 0.0038081051), (2, 0.0037627753), (3, 0.0038306387), (4, 0.0043447604), (5, 0.0039479323), (6, 0.004034986), (7, 0.0037545315), (8, 0.0038216782), (9, 0.0036090934), (10, 0.0042760405), (11, 0.0037370368), (12, 0.0037349334), (13, 0.46704972), (14, 0.00409762), (15, 0.003842843), (16, 0.0041703167), (17, 0.0043551032), (18, 0.004054175), (19, 0.0037924682), (20, 0.0040338174), (21, 0.0037259208), (22, 0.0036223517), (23, 0.0043832096), (24, 0.0037773994), (25, 0.0039122687), (26, 0.0037827767), (27, 0.0039128377), (28, 0.0039515835), (29, 0.004028031)]"
7C7BRIdtdS4-45,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.004513902), (1, 0.004464397), (2, 0.0044112555), (3, 0.0044908146), (4, 0.0050935405), (5, 0.0046283226), (6, 0.0047303787), (7, 0.0044015907), (8, 0.00448031), (9, 0.004231088), (10, 0.005012977), (11, 0.004381081), (12, 0.0043786154), (13, 0.0049603996), (14, 0.0048038075), (15, 0.004505122), (16, 0.004889033), (17, 0.0051056654), (18, 0.0047528753), (19, 0.0044460655), (20, 0.0047290092), (21, 0.004368049), (22, 0.0042466307), (23, 0.0051386156), (24, 0.0044283997), (25, 0.0045865127), (26, 0.86587954), (27, 0.0045871795), (28, 0.004632603), (29, 0.0047222255)]"
